Date,Open,High,Low,Close,Vol,Highest,Lowest,Total_Vol,Price_Level,One_L,One_H,One_V,One_R,One_T,Two_L,Two_H,Two_V,Two_R,Two_T,Three_L,Three_H,Three_V,Three_R,Three_T,Four_L,Four_H,Four_V,Four_R,Four_T,Five_L,Five_H,Five_V,Five_R,Five_T,Six_L,Six_H,Six_V,Six_R,Six_T,Seven_L,Seven_H,Seven_V,Seven_R,Seven_T,Eight_L,Eight_H,Eight_V,Eight_R,Eight_T,Nine_L,Nine_H,Nine_V,Nine_R,Nine_T,Ten_L,Ten_H,Ten_V,Ten_R,Ten_T,Show_L,Show_H
2010-01-28,15500,15550,15350,15500,178934,23200.0,9740.0,174199476.0,1346.0,9740.0,11086.0,0,23.377425658846413,40723353.0,11086.0,12432.0,0,22.37851794686225,38983261.0,12432.0,13778.0,0,15.250217515005613,26565799.0,13778.0,15124.0,0,24.18072945294049,42122704.0,15124.0,16470.0,178934,14.376222922737151,25043305.0,16470.0,17816.0,0,0.0,0.0,17816.0,19162.0,0,0.0,0.0,19162.0,20508.0,0,0.0,0.0,20508.0,21854.0,0,0.0,0.0,21854.0,23200.0,0,0.0,0.0,13778.0,15124.0
2010-01-29,15350,15500,15200,15250,234350,23150.0,9740.0,172398752.0,1341.0,9740.0,11081.0,0,23.62160545106498,40723353.0,11081.0,12422.0,0,21.431818137523408,36948187.0,12422.0,13763.0,0,15.409507720798349,26565799.0,13763.0,15104.0,0,24.433299841984933,42122704.0,15104.0,16445.0,234350,14.662319017251354,25277655.0,16445.0,17786.0,0,0.0,0.0,17786.0,19127.0,0,0.0,0.0,19127.0,20468.0,0,0.0,0.0,20468.0,21809.0,0,0.0,0.0,21809.0,23150.0,0,0.0,0.0,13763.0,15104.0
2010-02-01,15200,15400,15200,15300,143571,23150.0,9740.0,170958877.0,1341.0,9740.0,11081.0,0,23.820554810967785,40723353.0,11081.0,12422.0,0,20.686109794696417,35364741.0,12422.0,13763.0,0,15.539291943289966,26565799.0,13763.0,15104.0,0,24.639085573778072,42122704.0,15104.0,16445.0,143571,14.869790002188655,25421226.0,16445.0,17786.0,0,0.0,0.0,17786.0,19127.0,0,0.0,0.0,19127.0,20468.0,0,0.0,0.0,20468.0,21809.0,0,0.0,0.0,21809.0,23150.0,0,0.0,0.0,13763.0,15104.0
2010-02-02,15450,15750,15250,15250,109376,22150.0,9740.0,169622279.0,1241.0,9740.0,10981.0,0,24.008257193620185,40723353.0,10981.0,12222.0,0,19.99664619527957,33918767.0,12222.0,13463.0,0,15.661739222357696,26565799.0,13463.0,14704.0,0,24.833237855505995,42122704.0,14704.0,15945.0,109376,15.051443802379286,25530602.0,15945.0,17186.0,0,0.0,0.0,17186.0,18427.0,0,0.0,0.0,18427.0,19668.0,0,0.0,0.0,19668.0,20909.0,0,0.0,0.0,20909.0,22150.0,0,0.0,0.0,13463.0,14704.0
2010-02-03,15400,15500,15400,15500,39522,22150.0,9740.0,168794409.0,1241.0,9740.0,10981.0,0,24.126008225781934,40723353.0,10981.0,12222.0,0,19.580847017272948,33051375.0,12222.0,13463.0,0,15.738553875916589,26565799.0,13463.0,14704.0,0,24.95503509242418,42122704.0,14704.0,15945.0,39522,15.148679480254588,25570124.0,15945.0,17186.0,0,0.0,0.0,17186.0,18427.0,0,0.0,0.0,18427.0,19668.0,0,0.0,0.0,19668.0,20909.0,0,0.0,0.0,20909.0,22150.0,0,0.0,0.0,13463.0,14704.0
2010-02-04,15500,15500,15350,15400,98453,22000.0,9740.0,168378623.0,1226.0,9740.0,10966.0,0,23.8801774735977,40209114.0,10966.0,12192.0,0,19.62919901061312,33051375.0,12192.0,13418.0,0,15.777417897045042,26565799.0,13418.0,14644.0,0,25.01665784498071,42122704.0,14644.0,15870.0,98453,15.244558093339439,25668577.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-05,15000,15200,14950,15100,451677,22000.0,9740.0,167872633.0,1226.0,9740.0,10966.0,0,23.38168306444565,39251447.0,10966.0,12192.0,0,19.688363975324076,33051375.0,12192.0,13418.0,0,15.824973091355515,26565799.0,13418.0,14644.0,0,25.092061312935982,42122704.0,14644.0,15870.0,451677,15.559566519695917,26120254.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-08,15100,15200,14900,14950,250386,22000.0,9740.0,166959632.0,1226.0,9740.0,10966.0,0,22.81273595523977,38088060.0,10966.0,12192.0,0,19.796027700875623,33051375.0,12192.0,13418.0,0,15.91151027453151,26565799.0,13418.0,14644.0,0,25.22927458297225,42122704.0,14644.0,15870.0,250386,15.794620342718533,26370640.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-09,14900,15100,14900,15000,149678,22000.0,9740.0,166536787.0,1226.0,9740.0,10966.0,0,22.526876899576546,37515537.0,10966.0,12192.0,0,19.84629077778473,33051375.0,12192.0,13418.0,0,15.951910372811504,26565799.0,13418.0,14644.0,0,25.293332937905184,42122704.0,14644.0,15870.0,149678,15.924600490821286,26520318.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-10,15300,15300,15100,15300,140423,22000.0,9740.0,166228573.0,1226.0,9740.0,10966.0,0,22.29875365650886,37066900.0,10966.0,12192.0,0,19.8830889320093,33051375.0,12192.0,13418.0,0,15.981487731354104,26565799.0,13418.0,14644.0,0,25.340230767667123,42122704.0,14644.0,15870.0,140423,16.038603062543284,26660741.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-11,15300,15750,15250,15650,183079,22000.0,9740.0,166088862.0,1226.0,9740.0,10966.0,0,22.31751097192779,37066900.0,10966.0,12192.0,0,19.705466462886594,32728585.0,12192.0,13418.0,0,15.994931074908564,26565799.0,13418.0,14644.0,0,25.361546519597443,42122704.0,14644.0,15870.0,183079,16.162323997379186,26843820.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-12,15700,15800,15500,15750,139540,22000.0,9740.0,165909943.0,1226.0,9740.0,10966.0,0,22.341578406786628,37066900.0,10966.0,12192.0,0,19.534770137314798,32410126.0,12192.0,13418.0,0,16.012180174156292,26565799.0,13418.0,14644.0,0,25.388896673902178,42122704.0,14644.0,15870.0,139540,16.26385948429866,26983360.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-16,15650,16050,15600,15850,302316,22000.0,9740.0,165938825.0,1226.0,9740.0,10966.0,0,22.172909805767276,36793466.0,10966.0,12192.0,0,19.53137006966272,32410126.0,12192.0,13418.0,0,16.009393220664304,26565799.0,13418.0,14644.0,0,25.38447768326671,42122704.0,14644.0,15870.0,302316,16.443213937425433,27285676.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-17,15900,15950,15750,15850,192967,22000.0,9740.0,165429332.0,1226.0,9740.0,10966.0,0,21.816569990139353,36091006.0,10966.0,12192.0,0,19.59152322515574,32410126.0,12192.0,13418.0,0,16.058699312163093,26565799.0,13418.0,14644.0,0,25.462657372031217,42122704.0,14644.0,15870.0,192967,16.610502301973874,27478643.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-18,15950,15950,15400,15400,304752,22000.0,9740.0,165225386.0,1226.0,9740.0,10966.0,0,21.84349927922093,36091006.0,10966.0,12192.0,0,19.307824767315115,31901428.0,12192.0,13418.0,0,16.07852137201241,26565799.0,13418.0,14644.0,0,25.49408721006105,42122704.0,14644.0,15870.0,304752,16.815451712728937,27783395.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-19,15450,15600,15300,15300,261532,22000.0,9740.0,165145969.0,1226.0,9740.0,10966.0,0,21.647550476996503,35750057.0,10966.0,12192.0,0,19.317109701902563,31901428.0,12192.0,13418.0,0,16.086253367770667,26565799.0,13418.0,14644.0,0,25.506347054707707,42122704.0,14644.0,15870.0,261532,16.981902234622513,28044927.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-22,15500,15800,15500,15800,211664,22000.0,9740.0,164739713.0,1226.0,9740.0,10966.0,0,21.70093437033,35750057.0,10966.0,12192.0,0,18.989657946047288,31283508.0,12192.0,13418.0,0,16.125922836832913,26565799.0,13418.0,14644.0,0,25.569246924692653,42122704.0,14644.0,15870.0,211664,17.152264311641723,28256591.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-23,15800,15800,15600,15750,75697,22000.0,9740.0,164467452.0,1226.0,9740.0,10966.0,0,21.736858305557018,35750057.0,10966.0,12192.0,0,18.809527127592393,30935550.0,12192.0,13418.0,0,16.15261784441094,26565799.0,13418.0,14644.0,0,25.611574501683165,42122704.0,14644.0,15870.0,75697,17.226683854748355,28332288.0,15870.0,17096.0,0,0.0,0.0,17096.0,18322.0,0,0.0,0.0,18322.0,19548.0,0,0.0,0.0,19548.0,20774.0,0,0.0,0.0,20774.0,22000.0,0,0.0,0.0,13418.0,14644.0
2010-02-24,15600,15800,15600,15800,111869,21700.0,9740.0,164026325.0,1196.0,9740.0,10936.0,0,21.795316696877773,35750057.0,10936.0,12132.0,0,18.522974284768008,30382554.0,12132.0,13328.0,0,16.196058163224713,26565799.0,13328.0,14524.0,0,25.680453427216637,42122704.0,14524.0,15720.0,0,17.273012731340533,28332288.0,15720.0,16916.0,111869,0.06820185723236803,111869.0,16916.0,18112.0,0,0.0,0.0,18112.0,19308.0,0,0.0,0.0,19308.0,20504.0,0,0.0,0.0,20504.0,21700.0,0,0.0,0.0,13328.0,14524.0
2010-02-25,15900,15900,15550,15550,156635,20850.0,9740.0,163451997.0,1111.0,9740.0,10851.0,0,21.871899796978315,35750057.0,10851.0,11962.0,0,18.140855752285486,29651591.0,11962.0,13073.0,0,16.25296691847699,26565799.0,13073.0,14184.0,0,25.770687891931964,42122704.0,14184.0,15295.0,0,17.33370562612337,28332288.0,15295.0,16406.0,156635,0.16427085929087792,268504.0,16406.0,17517.0,0,0.0,0.0,17517.0,18628.0,0,0.0,0.0,18628.0,19739.0,0,0.0,0.0,19739.0,20850.0,0,0.0,0.0,13073.0,14184.0
2010-02-26,15600,15700,15500,15600,115653,20550.0,9740.0,163017948.0,1081.0,9740.0,10821.0,0,21.930135570102994,35750057.0,10821.0,11902.0,0,17.85195394558641,29101889.0,11902.0,12983.0,0,16.29624181013492,26565799.0,12983.0,14064.0,0,25.839304516334604,42122704.0,14064.0,15145.0,0,17.379858075504668,28332288.0,15145.0,16226.0,115653,0.23565319322998718,384157.0,16226.0,17307.0,0,0.0,0.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-02,15700,16050,15700,15850,364686,20550.0,9740.0,163155042.0,1081.0,9740.0,10821.0,0,21.911708373682988,35750057.0,10821.0,11902.0,0,17.697459205704476,28874297.0,11902.0,12983.0,0,16.28254859570935,26565799.0,12983.0,14064.0,0,25.817592569404013,42122704.0,14064.0,15145.0,0,17.365254332746886,28332288.0,15145.0,16226.0,364686,0.45897631530136834,748843.0,16226.0,17307.0,0,0.0,0.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-03,15950,15950,15700,15750,105839,20550.0,9740.0,163079389.0,1081.0,9740.0,10821.0,0,21.81058269724079,35568565.0,10821.0,11902.0,0,17.705669108191227,28874297.0,11902.0,12983.0,0,16.29010211707379,26565799.0,12983.0,14064.0,0,25.829569425232517,42122704.0,14064.0,15145.0,0,17.37331012443271,28332288.0,15145.0,16226.0,105839,0.5240895279537747,854682.0,16226.0,17307.0,0,0.0,0.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-04,15750,15850,15550,15700,211360,20550.0,9740.0,162945720.0,1081.0,9740.0,10821.0,0,21.616729791982262,35223536.0,10821.0,11902.0,0,17.720193571208867,28874297.0,11902.0,12983.0,0,16.30346535030193,26565799.0,12983.0,14064.0,0,25.850758154310526,42122704.0,14064.0,15145.0,0,17.387561943940597,28332288.0,15145.0,16226.0,211360,0.654231359989081,1066042.0,16226.0,17307.0,0,0.0,0.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-05,15700,16200,15700,16150,519347,20550.0,9740.0,163039170.0,1081.0,9740.0,10821.0,0,21.604339619736777,35223536.0,10821.0,11902.0,0,17.448813067436493,28448400.0,11902.0,12983.0,0,16.29412060917631,26565799.0,12983.0,14064.0,0,25.835941142242074,42122704.0,14064.0,15145.0,0,17.377595825592095,28332288.0,15145.0,16226.0,519347,0.9723976146345691,1585389.0,16226.0,17307.0,0,0.0,0.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-08,16350,16450,16250,16350,282358,20550.0,9740.0,163103550.0,1081.0,9740.0,10821.0,0,21.462168052136203,35005558.0,10821.0,11902.0,0,17.441925696896234,28448400.0,11902.0,12983.0,0,16.287689017191838,26565799.0,12983.0,14064.0,0,25.825743216502644,42122704.0,14064.0,15145.0,0,17.37073656581969,28332288.0,15145.0,16226.0,0,0.972013791238756,1585389.0,16226.0,17307.0,282358,0.17311579055146256,282358.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-09,16350,16500,16250,16450,180384,20550.0,9740.0,162778407.0,1081.0,9740.0,10821.0,0,21.19447636565211,34500031.0,10821.0,11902.0,0,17.476765207562202,28448400.0,11902.0,12983.0,0,16.320222988789908,26565799.0,12983.0,14064.0,0,25.877329048932147,42122704.0,14064.0,15145.0,0,17.40543387919996,28332288.0,15145.0,16226.0,0,0.9739553477753349,1585389.0,16226.0,17307.0,180384,0.28427726289273736,462742.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-10,16550,16550,16350,16500,245607,20550.0,9740.0,162564398.0,1081.0,9740.0,10821.0,0,20.939649405892673,34040415.0,10821.0,11902.0,0,17.499772613189265,28448400.0,11902.0,12983.0,0,16.341707856599697,26565799.0,12983.0,14064.0,0,25.911395433580726,42122704.0,14064.0,15145.0,0,17.4283473802179,28332288.0,15145.0,16226.0,0,0.9752375178727632,1585389.0,16226.0,17307.0,245607,0.4357343973924721,708349.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-11,16450,16500,16350,16400,160000,20550.0,9740.0,162267157.0,1081.0,9740.0,10821.0,0,20.696223820572637,33583174.0,10821.0,11902.0,0,17.531828699013936,28448400.0,11902.0,12983.0,0,16.37164259924761,26565799.0,12983.0,14064.0,0,25.958859931218242,42122704.0,14064.0,15145.0,0,17.46027262929121,28332288.0,15145.0,16226.0,0,0.9770239580890667,1585389.0,16226.0,17307.0,160000,0.5351354001968495,868349.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-12,16500,16750,16400,16700,310866,20550.0,9740.0,162320664.0,1081.0,9740.0,10821.0,0,20.530851820566728,33325815.0,10821.0,11902.0,0,17.526049548441964,28448400.0,11902.0,12983.0,0,16.36624588967921,26565799.0,12983.0,14064.0,0,25.950302913990054,42122704.0,14064.0,15145.0,0,17.454517066292926,28332288.0,15145.0,16226.0,0,0.9767018942209355,1585389.0,16226.0,17307.0,310866,0.7264725087620391,1179215.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-15,16600,16700,16500,16550,148796,20550.0,9740.0,162236709.0,1081.0,9740.0,10821.0,0,20.39801238818275,33093064.0,10821.0,11902.0,0,17.53511900934825,28448400.0,11902.0,12983.0,0,16.374715170042066,26565799.0,12983.0,14064.0,0,25.963731796359358,42122704.0,14064.0,15145.0,0,17.463549510240618,28332288.0,15145.0,16226.0,0,0.9772073224192437,1585389.0,16226.0,17307.0,148796,0.8185638183772576,1328011.0,17307.0,18388.0,0,0.0,0.0,18388.0,19469.0,0,0.0,0.0,19469.0,20550.0,0,0.0,0.0,12983.0,14064.0
2010-03-16,16500,16800,16450,16550,231403,20350.0,9740.0,162120256.0,1061.0,9740.0,10801.0,0,20.19809788605318,32745208.0,10801.0,11862.0,0,17.547714703830717,28448400.0,11862.0,12923.0,0,16.386477331987432,26565799.0,12923.0,13984.0,0,25.98238186843228,42122704.0,13984.0,15045.0,0,17.47609379546008,28332288.0,15045.0,16106.0,0,0.9779092626155241,1585389.0,16106.0,17167.0,231403,0.9618872055074967,1559414.0,17167.0,18228.0,0,0.0,0.0,18228.0,19289.0,0,0.0,0.0,19289.0,20350.0,0,0.0,0.0,12923.0,13984.0
2010-03-17,16650,16800,16650,16800,283137,20200.0,9740.0,162241253.0,1046.0,9740.0,10786.0,0,20.18303445918283,32745208.0,10786.0,11832.0,0,17.434690300376314,28286260.0,11832.0,12878.0,0,16.37425655237019,26565799.0,12878.0,13924.0,0,25.963004612643125,42122704.0,13924.0,14970.0,0,17.463060396852335,28332288.0,14970.0,16016.0,0,0.97717995311587,1585389.0,16016.0,17062.0,283137,1.1356858788559776,1842551.0,17062.0,18108.0,0,0.0,0.0,18108.0,19154.0,0,0.0,0.0,19154.0,20200.0,0,0.0,0.0,12878.0,13924.0
2010-03-18,16850,17100,16800,16900,396468,20000.0,9740.0,162327766.0,1026.0,9740.0,10766.0,0,19.981333938890035,32435253.0,10766.0,11792.0,0,17.425398437381318,28286260.0,11792.0,12818.0,0,16.365529850266036,26565799.0,12818.0,13844.0,0,25.949167562621415,42122704.0,13844.0,14870.0,0,17.45375341394152,28332288.0,14870.0,15896.0,0,0.9766591625489383,1585389.0,15896.0,16922.0,396468,1.3793197893205775,2239019.0,16922.0,17948.0,0,0.0,0.0,17948.0,18974.0,0,0.0,0.0,18974.0,20000.0,0,0.0,0.0,12818.0,13844.0
2010-03-19,16950,17100,16900,17050,279000,20000.0,9740.0,162422919.0,1026.0,9740.0,10766.0,0,19.85643787130805,32251406.0,10766.0,11792.0,0,17.41519003238699,28286260.0,11792.0,12818.0,0,16.355942353184773,26565799.0,12818.0,13844.0,0,25.93396563695546,42122704.0,13844.0,14870.0,0,17.44352839761487,28332288.0,14870.0,15896.0,0,0.9760870016133621,1585389.0,15896.0,16922.0,0,1.3785117357729546,2239019.0,16922.0,17948.0,279000,0.17177378766355011,279000.0,17948.0,18974.0,0,0.0,0.0,18974.0,20000.0,0,0.0,0.0,12818.0,13844.0
2010-03-22,17000,17000,16800,17000,282664,19700.0,9740.0,162544315.0,996.0,9740.0,10736.0,0,19.742393328244052,32090138.0,10736.0,11732.0,0,17.40218352145998,28286260.0,11732.0,12728.0,0,16.343726939942503,26565799.0,12728.0,13724.0,0,25.914596890085022,42122704.0,13724.0,14720.0,0,17.43050072221843,28332288.0,14720.0,15716.0,0,0.9753580123672735,1585389.0,15716.0,16712.0,0,1.3774821961629355,2239019.0,16712.0,17708.0,282664,0.3455451517944506,561664.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-23,17050,17100,16800,16800,289185,19700.0,9740.0,162659407.0,996.0,9740.0,10736.0,0,19.621395152387343,31916045.0,10736.0,11732.0,0,17.389870356529702,28286260.0,11732.0,12728.0,0,16.332162701171043,26565799.0,12728.0,13724.0,0,25.896260644796275,42122704.0,13724.0,14720.0,0,17.418167521045984,28332288.0,14720.0,15716.0,0,0.9746678837947566,1585389.0,15716.0,16712.0,0,1.3765075388477224,2239019.0,16712.0,17708.0,289185,0.5230862547039778,850849.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-24,17000,17000,16750,16850,317124,19700.0,9740.0,162750261.0,996.0,9740.0,10736.0,0,19.47141270636733,31689775.0,10736.0,11732.0,0,17.38016260385598,28286260.0,11732.0,12728.0,0,16.323045405131488,26565799.0,12728.0,13724.0,0,25.881804269426024,42122704.0,13724.0,14720.0,0,17.40844397171197,28332288.0,14720.0,15716.0,0,0.9741237834328266,1585389.0,15716.0,16712.0,0,1.375739114790114,2239019.0,16712.0,17708.0,317124,0.7176473898250768,1167973.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-25,16850,16900,16700,16750,364560,19700.0,9740.0,162923562.0,996.0,9740.0,10736.0,0,19.333309199316425,31498516.0,10736.0,11732.0,0,17.36167540947822,28286260.0,11732.0,12728.0,0,16.305682661173343,26565799.0,12728.0,13724.0,0,25.854273920183502,42122704.0,13724.0,14720.0,0,17.38992669458086,28332288.0,14720.0,15716.0,0,0.9730876127051532,1585389.0,15716.0,16712.0,0,1.3742757477890153,2239019.0,16712.0,17708.0,364560,0.9406454052361071,1532533.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-26,16750,17000,16650,17000,585109,19700.0,9740.0,163209568.0,996.0,9740.0,10736.0,0,19.116166645328047,31199413.0,10736.0,11732.0,0,17.33125106979022,28286260.0,11732.0,12728.0,0,16.27710882734522,26565799.0,12728.0,13724.0,0,25.808967278192906,42122704.0,13724.0,14720.0,0,17.359452847764416,28332288.0,14720.0,15716.0,0,0.9713823885619255,1585389.0,15716.0,16712.0,0,1.3718674875727874,2239019.0,16712.0,17708.0,585109,1.2974986858613584,2117642.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-29,16850,17000,16800,16950,698142,19700.0,9740.0,163732881.0,996.0,9740.0,10736.0,0,19.055068725016817,31199413.0,10736.0,11732.0,0,17.275857987254252,28286260.0,11732.0,12728.0,0,16.225084929642204,26565799.0,12728.0,13724.0,0,25.7264782386624,42122704.0,13724.0,14720.0,0,17.30396962843401,28332288.0,14720.0,15716.0,0,0.968277715702077,1585389.0,15716.0,16712.0,0,1.3674828087829225,2239019.0,16712.0,17708.0,698142,1.7197425360151084,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-30,16250,16350,16000,16050,638180,19700.0,9740.0,164143273.0,996.0,9740.0,10736.0,0,18.86865324051385,30971625.0,10736.0,11732.0,0,17.232664783039876,28286260.0,11732.0,12728.0,0,16.18451887455662,26565799.0,12728.0,13724.0,0,25.66215674278653,42122704.0,13724.0,14720.0,0,17.260706139325002,28332288.0,14720.0,15716.0,0,0.9658568219241005,1585389.0,15716.0,16712.0,638180,1.7528583093380865,2877199.0,16712.0,17708.0,0,1.7154428253663492,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-03-31,16050,16100,15700,15750,278176,19700.0,9740.0,164104236.0,996.0,9740.0,10736.0,0,18.679841999934723,30654412.0,10736.0,11732.0,0,17.236764077192987,28286260.0,11732.0,12728.0,0,16.18836883649975,26565799.0,12728.0,13724.0,0,25.66826123854597,42122704.0,13724.0,14720.0,0,17.264812103936183,28332288.0,14720.0,15716.0,0,0.9660865792641696,1585389.0,15716.0,16712.0,278176,1.9227870510301757,3155375.0,16712.0,17708.0,0,1.7158508936966137,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-04-01,15650,16000,15650,15950,309025,19700.0,9740.0,164094037.0,996.0,9740.0,10736.0,0,18.486465781812655,30335188.0,10736.0,11732.0,0,17.23783540044176,28286260.0,11732.0,12728.0,0,16.189374998434587,26565799.0,12728.0,13724.0,0,25.669856607891244,42122704.0,13724.0,14720.0,0,17.265885170464788,28332288.0,14720.0,15716.0,0,0.9661466248161108,1585389.0,15716.0,16712.0,309025,2.111228453718888,3464400.0,16712.0,17708.0,0,1.7159575396392985,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-04-02,15900,16000,15450,15600,497838,19700.0,9740.0,164385565.0,996.0,9740.0,10736.0,0,18.32817741630781,30128878.0,10736.0,11732.0,0,17.207265126959292,28286260.0,11732.0,12728.0,0,16.160664106973137,26565799.0,12728.0,13724.0,0,25.624332647456,42122704.0,13724.0,14720.0,0,17.235265152387317,28332288.0,14720.0,15716.0,497838,1.2672809805410834,2083227.0,15716.0,16712.0,0,2.1074843159130183,3464400.0,16712.0,17708.0,0,1.712914391236238,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
2010-04-05,15600,15650,15350,15450,287495,19700.0,9740.0,164382280.0,996.0,9740.0,10736.0,0,18.32854368487893,30128878.0,10736.0,11732.0,0,17.2076089953248,28286260.0,11732.0,12728.0,0,16.160987060162448,26565799.0,12728.0,13724.0,0,25.624844721706015,42122704.0,13724.0,14720.0,0,17.235609580302693,28332288.0,14720.0,15716.0,287495,1.4422004610229278,2370722.0,15716.0,16712.0,0,2.107526431681079,3464400.0,16712.0,17708.0,0,1.7129486219560892,2815784.0,17708.0,18704.0,0,0.0,0.0,18704.0,19700.0,0,0.0,0.0,12728.0,13724.0
